Date,Price,btc,bitcoin,cryptocurrency
11/17/2013 0:00,433.53,9,12,0
11/18/2013 0:00,583.16,9,12,0
11/19/2013 0:00,583.16,9,12,0
11/20/2013 0:00,595,9,12,0
11/21/2013 0:00,595,9,12,0
11/22/2013 0:00,761,9,12,0
11/23/2013 0:00,761,9,12,0
11/24/2013 0:00,833.16,9,14,1
11/25/2013 0:00,833.16,9,14,1
11/26/2013 0:00,844.9,9,14,1
11/27/2013 0:00,844.9,9,14,1
11/28/2013 0:00,1009,9,14,1
11/29/2013 0:00,1009,9,14,1
11/30/2013 0:00,1119.96,9,14,1
12/1/2013 0:00,1119.96,9,14,1
12/2/2013 0:00,992.27,9,14,1
12/3/2013 0:00,992.27,9,14,1
12/4/2013 0:00,1151,9,14,1
12/5/2013 0:00,1151,9,14,1
12/6/2013 0:00,894,9,14,1
12/7/2013 0:00,894,9,14,1
12/8/2013 0:00,722.99,7,10,1
12/9/2013 0:00,722.99,7,10,1
12/10/2013 0:00,936.98,7,10,1
12/11/2013 0:00,936.98,7,10,1
12/12/2013 0:00,845.75,7,10,1
12/13/2013 0:00,845.75,7,10,1
12/14/2013 0:00,864.7,7,10,1
12/15/2013 0:00,864.7,8,10,1
12/16/2013 0:00,709,8,10,1
12/17/2013 0:00,709,8,10,1
12/18/2013 0:00,576.16,8,10,1
12/19/2013 0:00,576.16,8,10,1
12/20/2013 0:00,660,8,10,1
12/21/2013 0:00,660,8,10,1
12/22/2013 0:00,637,6,7,1
12/23/2013 0:00,637,6,7,1
12/24/2013 0:00,647.27,6,7,1
12/25/2013 0:00,647.27,6,7,1
12/26/2013 0:00,734.42,6,7,1
12/27/2013 0:00,734.42,6,7,1
12/28/2013 0:00,701.61,6,7,1
12/29/2013 0:00,701.61,6,6,1
12/30/2013 0:00,739.1,6,6,1
12/31/2013 0:00,739.1,6,6,1
1/1/2014 0:00,746.9,6,6,1
1/2/2014 0:00,746.9,6,6,1
1/3/2014 0:00,806.21,6,6,1
1/4/2014 0:00,806.21,6,6,1
1/5/2014 0:00,896,6,7,1
1/6/2014 0:00,896,6,7,1
1/7/2014 0:00,867.38,6,7,1
1/8/2014 0:00,867.38,6,7,1
1/9/2014 0:00,809.17,6,7,1
1/10/2014 0:00,809.17,6,7,1
1/11/2014 0:00,891.85,6,7,1
1/12/2014 0:00,891.85,6,6,1
1/13/2014 0:00,807.83,6,6,1
1/14/2014 0:00,807.83,6,6,1
1/15/2014 0:00,847.7,6,6,1
1/16/2014 0:00,847.7,6,6,1
1/17/2014 0:00,793,6,6,1
1/18/2014 0:00,793,6,6,1
1/19/2014 0:00,833,6,6,1
1/20/2014 0:00,833,6,6,1
1/21/2014 0:00,822.56,6,6,1
1/22/2014 0:00,822.56,6,6,1
1/23/2014 0:00,813.02,6,6,1
1/24/2014 0:00,813.02,6,6,1
1/25/2014 0:00,806,6,6,1
1/26/2014 0:00,806,6,6,1
1/27/2014 0:00,777,6,6,1
1/28/2014 0:00,777,6,6,1
1/29/2014 0:00,803.6,6,6,1
1/30/2014 0:00,803.6,6,6,1
1/31/2014 0:00,802.5,6,6,1
2/1/2014 0:00,802.5,6,6,1
2/2/2014 0:00,819.57,7,6,1
2/3/2014 0:00,819.57,7,6,1
2/4/2014 0:00,809.05,7,6,1
2/5/2014 0:00,809.05,7,6,1
2/6/2014 0:00,778,7,6,1
2/7/2014 0:00,778,7,6,1
2/8/2014 0:00,707,7,6,1
2/9/2014 0:00,707,7,7,1
2/10/2014 0:00,665,7,7,1
2/11/2014 0:00,665,7,7,1
2/12/2014 0:00,667.01,7,7,1
2/13/2014 0:00,667.01,7,7,1
2/14/2014 0:00,672.1,7,7,1
2/15/2014 0:00,672.1,7,7,1
2/16/2014 0:00,623.5,6,6,1
2/17/2014 0:00,623.5,6,6,1
2/18/2014 0:00,626.77,6,6,1
2/19/2014 0:00,626.77,6,6,1
2/20/2014 0:00,582.7,6,6,1
2/21/2014 0:00,582.7,6,6,1
2/22/2014 0:00,603.98,6,6,1
2/23/2014 0:00,603.98,6,10,1
2/24/2014 0:00,545,6,10,1
2/25/2014 0:00,545,6,10,1
2/26/2014 0:00,585.38,6,10,1
2/27/2014 0:00,585.38,6,10,1
2/28/2014 0:00,577.97,6,10,1
3/1/2014 0:00,577.97,6,10,1
3/2/2014 0:00,559.88,6,9,1
3/3/2014 0:00,559.88,6,9,1
3/4/2014 0:00,677.61,6,9,1
3/5/2014 0:00,677.61,6,9,1
3/6/2014 0:00,657.02,6,9,1
3/7/2014 0:00,657.02,6,9,1
3/8/2014 0:00,609,6,9,1
3/9/2014 0:00,609,6,5,1
3/10/2014 0:00,621.99,6,5,1
3/11/2014 0:00,621.99,6,5,1
3/12/2014 0:00,642.1,6,5,1
3/13/2014 0:00,642.1,6,5,1
3/14/2014 0:00,636.47,6,5,1
3/15/2014 0:00,636.47,6,5,1
3/16/2014 0:00,634.94,5,4,1
3/17/2014 0:00,634.94,5,4,1
3/18/2014 0:00,627,5,4,1
3/19/2014 0:00,627,5,4,1
3/20/2014 0:00,590,5,4,1
3/21/2014 0:00,590,5,4,1
3/22/2014 0:00,557,5,4,1
3/23/2014 0:00,557,5,4,1
3/24/2014 0:00,572,5,4,1
3/25/2014 0:00,572,5,4,1
3/26/2014 0:00,585.7,5,4,1
3/27/2014 0:00,585.7,5,4,1
3/28/2014 0:00,503,5,4,1
3/29/2014 0:00,503,5,4,1
3/30/2014 0:00,449.02,4,4,1
3/31/2014 0:00,449.02,4,4,1
4/1/2014 0:00,479.51,4,4,1
4/2/2014 0:00,479.51,4,4,1
4/3/2014 0:00,446.31,4,4,1
4/4/2014 0:00,446.31,4,4,1
4/5/2014 0:00,451.84,4,4,1
4/6/2014 0:00,451.84,4,3,1
4/7/2014 0:00,447.74,4,3,1
4/8/2014 0:00,447.74,4,3,1
4/9/2014 0:00,443.1,4,3,1
4/10/2014 0:00,443.1,4,3,1
4/11/2014 0:00,427.99,4,3,1
4/12/2014 0:00,427.99,4,3,1
4/13/2014 0:00,405,4,3,1
4/14/2014 0:00,405,4,3,1
4/15/2014 0:00,489.91,4,3,1
4/16/2014 0:00,489.91,4,3,1
4/17/2014 0:00,495,4,3,1
4/18/2014 0:00,495,4,3,1
4/19/2014 0:00,499.9,4,3,1
4/20/2014 0:00,499.9,4,3,1
4/21/2014 0:00,496.5,4,3,1
4/22/2014 0:00,496.5,4,3,1
4/23/2014 0:00,487.3,4,3,1
4/24/2014 0:00,487.3,4,3,1
4/25/2014 0:00,459.15,4,3,1
4/26/2014 0:00,459.15,4,3,1
4/27/2014 0:00,440.1,4,2,1
4/28/2014 0:00,440.1,4,2,1
4/29/2014 0:00,447.7,4,2,1
4/30/2014 0:00,447.7,4,2,1
5/1/2014 0:00,460.01,4,2,1
5/2/2014 0:00,460.01,4,2,1
5/3/2014 0:00,434.5,4,2,1
5/4/2014 0:00,434.5,4,2,0
5/5/2014 0:00,427.83,4,2,0
5/6/2014 0:00,427.83,4,2,0
5/7/2014 0:00,446.65,4,2,0
5/8/2014 0:00,446.65,4,2,0
5/9/2014 0:00,452.02,4,2,0
5/10/2014 0:00,452.02,4,2,0
5/11/2014 0:00,435,3,2,0
5/12/2014 0:00,435,3,2,0
5/13/2014 0:00,438.95,3,2,0
5/14/2014 0:00,438.95,3,2,0
5/15/2014 0:00,448.99,3,2,0
5/16/2014 0:00,448.99,3,2,0
5/17/2014 0:00,449.08,3,2,0
5/18/2014 0:00,449.08,4,2,1
5/19/2014 0:00,446.42,4,2,1
5/20/2014 0:00,446.42,4,2,1
5/21/2014 0:00,494.87,4,2,1
5/22/2014 0:00,494.87,4,2,1
5/23/2014 0:00,527.47,4,2,1
5/24/2014 0:00,527.47,4,2,1
5/25/2014 0:00,575,5,3,0
5/26/2014 0:00,575,5,3,0
5/27/2014 0:00,581.87,5,3,0
5/28/2014 0:00,581.87,5,3,0
5/29/2014 0:00,568,5,3,0
5/30/2014 0:00,568,5,3,0
5/31/2014 0:00,620.45,5,3,0
6/1/2014 0:00,620.45,4,3,1
6/2/2014 0:00,631.49,4,3,1
6/3/2014 0:00,631.49,4,3,1
6/4/2014 0:00,644.66,4,3,1
6/5/2014 0:00,644.66,4,3,1
6/6/2014 0:00,655.75,4,3,1
6/7/2014 0:00,655.75,4,3,1
6/8/2014 0:00,652,4,3,0
6/9/2014 0:00,652,4,3,0
6/10/2014 0:00,649.89,4,3,0
6/11/2014 0:00,649.89,4,3,0
6/12/2014 0:00,617,4,3,0
6/13/2014 0:00,617,4,3,0
6/14/2014 0:00,557.92,4,3,0
6/15/2014 0:00,557.92,4,3,1
6/16/2014 0:00,595,4,3,1
6/17/2014 0:00,595,4,3,1
6/18/2014 0:00,604.6,4,3,1
6/19/2014 0:00,604.6,4,3,1
6/20/2014 0:00,593.33,4,3,1
6/21/2014 0:00,593.33,4,3,1
6/22/2014 0:00,596.08,4,2,0
6/23/2014 0:00,596.08,4,2,0
6/24/2014 0:00,585.54,4,2,0
6/25/2014 0:00,585.54,4,2,0
6/26/2014 0:00,569,4,2,0
6/27/2014 0:00,569,4,2,0
6/28/2014 0:00,597.08,4,2,0
6/29/2014 0:00,597.08,5,2,0
6/30/2014 0:00,620,5,2,0
7/1/2014 0:00,620,5,2,0
7/2/2014 0:00,654,5,2,0
7/3/2014 0:00,654,5,2,0
7/4/2014 0:00,635.49,5,2,0
7/5/2014 0:00,635.49,5,2,0
7/6/2014 0:00,634.49,5,2,0
7/7/2014 0:00,634.49,5,2,0
7/8/2014 0:00,623.7,5,2,0
7/9/2014 0:00,623.7,5,2,0
7/10/2014 0:00,619.78,5,2,0
7/11/2014 0:00,619.78,5,2,0
7/12/2014 0:00,631.98,5,2,0
7/13/2014 0:00,631.98,5,2,0
7/14/2014 0:00,622.8,5,2,0
7/15/2014 0:00,622.8,5,2,0
7/16/2014 0:00,619.48,5,2,0
7/17/2014 0:00,619.48,5,2,0
7/18/2014 0:00,629.86,5,2,0
7/19/2014 0:00,629.86,5,2,0
7/20/2014 0:00,623.77,4,2,0
7/21/2014 0:00,623.77,4,2,0
7/22/2014 0:00,621.03,4,2,0
7/23/2014 0:00,621.03,4,2,0
7/24/2014 0:00,601.18,4,2,0
7/25/2014 0:00,601.18,4,2,0
7/26/2014 0:00,595.88,4,2,0
7/27/2014 0:00,595.88,5,2,0
7/28/2014 0:00,586.96,5,2,0
7/29/2014 0:00,586.96,5,2,0
7/30/2014 0:00,573.48,5,2,0
7/31/2014 0:00,573.48,5,2,0
8/1/2014 0:00,601.94,5,2,0
8/2/2014 0:00,601.94,5,2,0
8/3/2014 0:00,589.79,5,2,1
8/4/2014 0:00,589.79,5,2,1
8/5/2014 0:00,580.21,5,2,1
8/6/2014 0:00,580.21,5,2,1
8/7/2014 0:00,587.24,5,2,1
8/8/2014 0:00,587.24,5,2,1
8/9/2014 0:00,588.61,5,2,1
8/10/2014 0:00,588.61,5,3,0
8/11/2014 0:00,578.97,5,3,0
8/12/2014 0:00,578.97,5,3,0
8/13/2014 0:00,550.14,5,3,0
8/14/2014 0:00,550.14,5,3,0
8/15/2014 0:00,498.16,5,3,0
8/16/2014 0:00,498.16,5,3,0
8/17/2014 0:00,491.88,5,3,0
8/18/2014 0:00,491.88,5,3,0
8/19/2014 0:00,487.5,5,3,0
8/20/2014 0:00,487.5,5,3,0
8/21/2014 0:00,525.78,5,3,0
8/22/2014 0:00,525.78,5,3,0
8/23/2014 0:00,503.88,5,3,0
8/24/2014 0:00,503.88,5,2,0
8/25/2014 0:00,503.79,5,2,0
8/26/2014 0:00,503.79,5,2,0
8/27/2014 0:00,514.84,5,2,0
8/28/2014 0:00,514.84,5,2,0
8/29/2014 0:00,511.99,5,2,0
8/30/2014 0:00,511.99,5,2,0
8/31/2014 0:00,477.98,5,2,0
9/1/2014 0:00,477.98,5,2,0
9/2/2014 0:00,483.65,5,2,0
9/3/2014 0:00,483.65,5,2,0
9/4/2014 0:00,486,5,2,0
9/5/2014 0:00,486,5,2,0
9/6/2014 0:00,481.09,5,2,0
9/7/2014 0:00,481.09,4,3,0
9/8/2014 0:00,476.61,4,3,0
9/9/2014 0:00,476.61,4,3,0
9/10/2014 0:00,485.03,4,3,0
9/11/2014 0:00,485.03,4,3,0
9/12/2014 0:00,470.43,4,3,0
9/13/2014 0:00,470.43,4,3,0
9/14/2014 0:00,475.49,5,2,0
9/15/2014 0:00,475.49,5,2,0
9/16/2014 0:00,468,5,2,0
9/17/2014 0:00,468,5,2,0
9/18/2014 0:00,428.19,5,2,0
9/19/2014 0:00,428.19,5,2,0
9/20/2014 0:00,415.56,5,2,0
9/21/2014 0:00,415.56,5,2,0
9/22/2014 0:00,400.98,5,2,0
9/23/2014 0:00,400.98,5,2,0
9/24/2014 0:00,431.91,5,2,0
9/25/2014 0:00,431.91,5,2,0
9/26/2014 0:00,405.14,5,2,0
9/27/2014 0:00,405.14,5,2,0
9/28/2014 0:00,380,5,2,0
9/29/2014 0:00,380,5,2,0
9/30/2014 0:00,382.67,5,2,0
10/1/2014 0:00,382.67,5,2,0
10/2/2014 0:00,375.85,5,2,0
10/3/2014 0:00,375.85,5,2,0
10/4/2014 0:00,336,5,2,0
10/5/2014 0:00,336,5,3,0
10/6/2014 0:00,331.2,5,3,0
10/7/2014 0:00,331.2,5,3,0
10/8/2014 0:00,346.26,5,3,0
10/9/2014 0:00,346.26,5,3,0
10/10/2014 0:00,358.97,5,3,0
10/11/2014 0:00,358.97,5,3,0
10/12/2014 0:00,364.83,7,2,0
10/13/2014 0:00,364.83,7,2,0
10/14/2014 0:00,411.89,7,2,0
10/15/2014 0:00,411.89,7,2,0
10/16/2014 0:00,378.02,7,2,0
10/17/2014 0:00,378.02,7,2,0
10/18/2014 0:00,389.68,7,2,0
10/19/2014 0:00,389.68,6,2,0
10/20/2014 0:00,384.95,6,2,0
10/21/2014 0:00,384.95,6,2,0
