Date,Price,btc,bitcoin,cryptocurrency
10/22/2014 0:00,385.1,6,2,0
10/23/2014 0:00,385.1,6,2,0
10/24/2014 0:00,358.46,6,2,0
10/25/2014 0:00,358.46,6,2,0
10/26/2014 0:00,355.43,6,2,0
10/27/2014 0:00,355.43,6,2,0
10/28/2014 0:00,354.94,6,2,0
10/29/2014 0:00,354.94,6,2,0
10/30/2014 0:00,337,6,2,0
10/31/2014 0:00,337,6,2,0
11/1/2014 0:00,327.39,6,2,0
11/2/2014 0:00,327.39,5,2,0
11/3/2014 0:00,325.81,5,2,0
11/4/2014 0:00,325.81,5,2,0
11/5/2014 0:00,341.99,5,2,0
11/6/2014 0:00,341.99,5,2,0
11/7/2014 0:00,342.26,5,2,0
11/8/2014 0:00,342.26,5,2,0
11/9/2014 0:00,356.34,5,3,0
11/10/2014 0:00,356.34,5,3,0
11/11/2014 0:00,365.04,5,3,0
11/12/2014 0:00,365.04,5,3,0
11/13/2014 0:00,406.56,5,3,0
11/14/2014 0:00,406.56,5,3,0
11/15/2014 0:00,373.14,5,3,0
11/16/2014 0:00,373.14,5,2,0
11/17/2014 0:00,378.48,5,2,0
11/18/2014 0:00,378.48,5,2,0
11/19/2014 0:00,374.77,5,2,0
11/20/2014 0:00,374.77,5,2,0
11/21/2014 0:00,356.9,5,2,0
11/22/2014 0:00,356.9,5,2,0
11/23/2014 0:00,362.99,5,2,0
11/24/2014 0:00,362.99,5,2,0
11/25/2014 0:00,381.03,5,2,0
11/26/2014 0:00,381.03,5,2,0
11/27/2014 0:00,372.62,5,2,0
11/28/2014 0:00,372.62,5,2,0
11/29/2014 0:00,377.22,5,2,0
11/30/2014 0:00,377.22,5,2,0
12/1/2014 0:00,381.72,5,2,0
12/2/2014 0:00,381.72,5,2,0
12/3/2014 0:00,378.25,5,2,0
12/4/2014 0:00,378.25,5,2,0
12/5/2014 0:00,373.98,5,2,0
12/6/2014 0:00,373.98,5,2,0
12/7/2014 0:00,375.73,5,2,0
12/8/2014 0:00,375.73,5,2,0
12/9/2014 0:00,350.29,5,2,0
12/10/2014 0:00,350.29,5,2,0
12/11/2014 0:00,356.1,5,2,0
12/12/2014 0:00,356.1,5,2,0
12/13/2014 0:00,350.31,5,2,0
12/14/2014 0:00,350.31,6,2,0
12/15/2014 0:00,352.15,6,2,0
12/16/2014 0:00,352.15,6,2,0
12/17/2014 0:00,318.2,6,2,0
12/18/2014 0:00,318.2,6,2,0
12/19/2014 0:00,317.63,6,2,0
12/20/2014 0:00,317.63,6,2,0
12/21/2014 0:00,326.93,5,3,0
12/22/2014 0:00,326.93,5,3,0
12/23/2014 0:00,336.96,5,3,0
12/24/2014 0:00,336.96,5,3,0
12/25/2014 0:00,319.31,5,3,0
12/26/2014 0:00,319.31,5,3,0
12/27/2014 0:00,314.45,5,3,0
12/28/2014 0:00,314.45,6,2,0
12/29/2014 0:00,314.49,6,2,0
12/30/2014 0:00,314.49,6,2,0
12/31/2014 0:00,317.4,6,2,0
1/1/2015 0:00,317.4,6,2,0
1/2/2015 0:00,316.15,6,2,0
1/3/2015 0:00,316.15,6,2,0
1/4/2015 0:00,270.93,6,3,0
1/5/2015 0:00,270.93,6,3,0
1/6/2015 0:00,276.8,6,3,0
1/7/2015 0:00,276.8,6,3,0
1/8/2015 0:00,276.8,6,3,0
1/9/2015 0:00,276.8,6,3,0
1/10/2015 0:00,278,6,3,0
1/11/2015 0:00,278,6,3,0
1/12/2015 0:00,270,6,3,0
1/13/2015 0:00,270,6,3,0
1/14/2015 0:00,176.5,6,3,0
1/15/2015 0:00,176.5,6,3,0
1/16/2015 0:00,205.35,6,3,0
1/17/2015 0:00,205.35,6,3,0
1/18/2015 0:00,211.18,7,2,0
1/19/2015 0:00,211.18,7,2,0
1/20/2015 0:00,212.99,7,2,0
1/21/2015 0:00,212.99,7,2,0
1/22/2015 0:00,233.9,7,2,0
1/23/2015 0:00,233.9,7,2,0
1/24/2015 0:00,244.64,7,2,0
1/25/2015 0:00,244.64,6,2,0
1/26/2015 0:00,271.47,6,2,0
1/27/2015 0:00,271.47,6,2,0
1/28/2015 0:00,249.25,6,2,0
1/29/2015 0:00,249.25,6,2,0
1/30/2015 0:00,230.11,6,2,0
1/31/2015 0:00,230.11,6,2,0
2/1/2015 0:00,220.72,5,2,0
2/2/2015 0:00,220.72,5,2,0
2/3/2015 0:00,236.51,5,2,0
2/4/2015 0:00,236.51,5,2,0
2/5/2015 0:00,217.37,5,2,0
2/6/2015 0:00,217.37,5,2,0
2/7/2015 0:00,225.16,5,2,0
2/8/2015 0:00,225.16,5,2,0
2/9/2015 0:00,220.39,5,2,0
2/10/2015 0:00,220.39,5,2,0
2/11/2015 0:00,221.99,5,2,0
2/12/2015 0:00,221.99,5,2,0
2/13/2015 0:00,239.94,5,2,0
2/14/2015 0:00,239.94,5,2,0
2/15/2015 0:00,243.99,6,2,0
2/16/2015 0:00,243.99,6,2,0
2/17/2015 0:00,244,6,2,0
2/18/2015 0:00,244,6,2,0
2/19/2015 0:00,241.59,6,2,0
2/20/2015 0:00,241.59,6,2,0
2/21/2015 0:00,245.66,6,2,0
2/22/2015 0:00,245.66,5,2,0
2/23/2015 0:00,237.09,5,2,0
2/24/2015 0:00,237.09,5,2,0
2/25/2015 0:00,238.59,5,2,0
2/26/2015 0:00,238.59,5,2,0
2/27/2015 0:00,254,5,2,0
2/28/2015 0:00,254,5,2,0
3/1/2015 0:00,247.56,5,2,0
3/2/2015 0:00,247.56,5,2,0
3/3/2015 0:00,275.8,5,2,0
3/4/2015 0:00,275.8,5,2,0
3/5/2015 0:00,265.63,5,2,0
3/6/2015 0:00,265.63,5,2,0
3/7/2015 0:00,275.83,5,2,0
3/8/2015 0:00,275.83,6,2,0
3/9/2015 0:00,287.48,6,2,0
3/10/2015 0:00,287.48,6,2,0
3/11/2015 0:00,293.29,6,2,0
3/12/2015 0:00,293.29,6,2,0
3/13/2015 0:00,289.51,6,2,0
3/14/2015 0:00,289.51,6,2,0
3/15/2015 0:00,283.57,7,2,0
3/16/2015 0:00,283.57,7,2,0
3/17/2015 0:00,287.02,7,2,0
3/18/2015 0:00,287.02,7,2,0
3/19/2015 0:00,260.62,7,2,0
3/20/2015 0:00,260.62,7,2,0
3/21/2015 0:00,257.83,7,2,0
3/22/2015 0:00,257.83,5,2,0
3/23/2015 0:00,266.07,5,2,0
3/24/2015 0:00,266.07,5,2,0
3/25/2015 0:00,245.68,5,2,0
3/26/2015 0:00,245.68,5,2,0
3/27/2015 0:00,248.63,5,2,0
3/28/2015 0:00,248.63,5,2,0
3/29/2015 0:00,244.05,5,2,0
3/30/2015 0:00,244.05,5,2,0
3/31/2015 0:00,242.92,5,2,0
4/1/2015 0:00,242.92,5,2,0
4/2/2015 0:00,252.44,5,2,0
4/3/2015 0:00,252.44,5,2,0
4/4/2015 0:00,253.77,5,2,0
4/5/2015 0:00,253.77,5,2,0
4/6/2015 0:00,254.7,5,2,0
4/7/2015 0:00,254.7,5,2,0
4/8/2015 0:00,245.89,5,2,0
4/9/2015 0:00,245.89,5,2,0
4/10/2015 0:00,235.71,5,2,0
4/11/2015 0:00,235.71,5,2,0
4/12/2015 0:00,236.76,5,2,0
4/13/2015 0:00,236.76,5,2,0
4/14/2015 0:00,216,5,2,0
4/15/2015 0:00,216,5,2,0
4/16/2015 0:00,229.62,5,2,0
4/17/2015 0:00,229.62,5,2,0
4/18/2015 0:00,222.32,5,2,0
4/19/2015 0:00,222.32,4,2,0
4/20/2015 0:00,224.63,4,2,0
4/21/2015 0:00,224.63,4,2,0
4/22/2015 0:00,237.34,4,2,0
4/23/2015 0:00,237.34,4,2,0
4/24/2015 0:00,230.93,4,2,0
4/25/2015 0:00,230.93,4,2,0
4/26/2015 0:00,218.42,5,2,0
4/27/2015 0:00,218.42,5,2,0
4/28/2015 0:00,222.66,5,2,0
4/29/2015 0:00,222.66,5,2,0
4/30/2015 0:00,235.13,5,2,0
5/1/2015 0:00,235.13,5,2,0
5/2/2015 0:00,234.13,5,2,0
5/3/2015 0:00,234.13,5,2,0
5/4/2015 0:00,236.17,5,2,0
5/5/2015 0:00,236.17,5,2,0
5/6/2015 0:00,235.79,5,2,0
5/7/2015 0:00,235.79,5,2,0
5/8/2015 0:00,244.72,5,2,0
5/9/2015 0:00,244.72,5,2,0
5/10/2015 0:00,239.35,5,2,0
5/11/2015 0:00,239.35,5,2,0
5/12/2015 0:00,241.51,5,2,0
5/13/2015 0:00,241.51,5,2,0
5/14/2015 0:00,238.32,5,2,0
5/15/2015 0:00,238.32,5,2,0
5/16/2015 0:00,236.63,5,2,0
5/17/2015 0:00,236.63,5,2,0
5/18/2015 0:00,236.45,5,2,0
5/19/2015 0:00,236.45,5,2,0
5/20/2015 0:00,234.6,5,2,0
5/21/2015 0:00,234.6,5,2,0
5/22/2015 0:00,240.5,5,2,0
5/23/2015 0:00,240.5,5,2,0
5/24/2015 0:00,240.46,5,2,0
5/25/2015 0:00,240.46,5,2,0
5/26/2015 0:00,235.94,5,2,0
5/27/2015 0:00,235.94,5,2,0
5/28/2015 0:00,236.48,5,2,0
5/29/2015 0:00,236.48,5,2,0
5/30/2015 0:00,231.12,5,2,0
5/31/2015 0:00,231.12,5,2,0
6/1/2015 0:00,222.4,5,2,0
6/2/2015 0:00,222.4,5,2,0
6/3/2015 0:00,226.29,5,2,0
6/4/2015 0:00,226.29,5,2,0
6/5/2015 0:00,224.15,5,2,0
6/6/2015 0:00,224.15,5,2,0
6/7/2015 0:00,222.6,5,2,0
6/8/2015 0:00,222.6,5,2,0
6/9/2015 0:00,230.1,5,2,0
6/10/2015 0:00,230.1,5,2,0
6/11/2015 0:00,229,5,2,0
6/12/2015 0:00,229,5,2,0
6/13/2015 0:00,230.22,5,2,0
6/14/2015 0:00,230.22,5,2,0
6/15/2015 0:00,236.46,5,2,0
6/16/2015 0:00,236.46,5,2,0
6/17/2015 0:00,249.96,5,2,0
6/18/2015 0:00,249.96,5,2,0
6/19/2015 0:00,246.45,5,2,0
6/20/2015 0:00,246.45,5,2,0
6/21/2015 0:00,242.47,5,2,0
6/22/2015 0:00,242.47,5,2,0
6/23/2015 0:00,243.92,5,2,0
6/24/2015 0:00,243.92,5,2,0
6/25/2015 0:00,241.92,5,2,0
6/26/2015 0:00,241.92,5,2,0
6/27/2015 0:00,248.5,5,2,0
6/28/2015 0:00,248.5,6,2,0
6/29/2015 0:00,253.8,6,2,0
6/30/2015 0:00,253.8,6,2,0
7/1/2015 0:00,257.85,6,2,0
7/2/2015 0:00,257.85,6,2,0
7/3/2015 0:00,255.1,6,2,0
7/4/2015 0:00,255.1,6,2,0
7/5/2015 0:00,270.92,8,2,0
7/6/2015 0:00,270.92,8,2,0
7/7/2015 0:00,267.26,8,2,0
7/8/2015 0:00,267.26,8,2,0
7/9/2015 0:00,270.68,8,2,0
7/10/2015 0:00,270.68,8,2,0
7/11/2015 0:00,293.5,8,2,0
7/12/2015 0:00,293.5,8,2,0
7/13/2015 0:00,289.9,8,2,0
7/14/2015 0:00,289.9,8,2,0
7/15/2015 0:00,290.95,8,2,0
7/16/2015 0:00,290.95,8,2,0
7/17/2015 0:00,277.99,8,2,0
7/18/2015 0:00,277.99,8,2,0
7/19/2015 0:00,276.09,6,2,0
7/20/2015 0:00,276.09,6,2,0
7/21/2015 0:00,278.97,6,2,0
7/22/2015 0:00,278.97,6,2,0
7/23/2015 0:00,276.64,6,2,0
7/24/2015 0:00,276.64,6,2,0
7/25/2015 0:00,287.12,6,2,0
7/26/2015 0:00,287.12,9,2,0
7/27/2015 0:00,290.79,9,2,0
7/28/2015 0:00,290.79,9,2,0
7/29/2015 0:00,290.7,9,2,0
7/30/2015 0:00,290.7,9,2,0
7/31/2015 0:00,284.78,9,2,0
8/1/2015 0:00,284.78,9,2,0
8/2/2015 0:00,280.69,9,2,0
8/3/2015 0:00,280.69,9,2,0
8/4/2015 0:00,285,9,2,0
8/5/2015 0:00,285,9,2,0
8/6/2015 0:00,277.1,9,2,0
8/7/2015 0:00,277.1,9,2,0
8/8/2015 0:00,269.89,9,2,0
8/9/2015 0:00,269.89,8,2,0
8/10/2015 0:00,264.07,8,2,0
8/11/2015 0:00,264.07,8,2,0
8/12/2015 0:00,267.89,8,2,0
8/13/2015 0:00,267.89,8,2,0
8/14/2015 0:00,266.99,8,2,0
8/15/2015 0:00,266.99,8,2,0
8/16/2015 0:00,257.47,6,2,0
8/17/2015 0:00,257.47,6,2,0
8/18/2015 0:00,253.91,6,2,0
8/19/2015 0:00,253.91,6,2,0
8/20/2015 0:00,233.23,6,2,0
8/21/2015 0:00,233.23,6,2,0
8/22/2015 0:00,226.04,6,2,0
8/23/2015 0:00,226.04,6,2,0
8/24/2015 0:00,213.24,6,2,0
8/25/2015 0:00,213.24,6,2,0
8/26/2015 0:00,228.84,6,2,0
8/27/2015 0:00,228.84,6,2,0
8/28/2015 0:00,234.17,6,2,0
8/29/2015 0:00,234.17,6,2,0
8/30/2015 0:00,226.47,8,2,0
8/31/2015 0:00,226.47,8,2,0
9/1/2015 0:00,228.32,8,2,0
9/2/2015 0:00,228.32,8,2,0
9/3/2015 0:00,227.42,8,2,0
9/4/2015 0:00,227.42,8,2,0
9/5/2015 0:00,234.67,8,2,0
9/6/2015 0:00,234.67,16,2,0
9/7/2015 0:00,241.31,16,2,0
9/8/2015 0:00,241.31,16,2,0
9/9/2015 0:00,240.08,16,2,0
9/10/2015 0:00,240.08,16,2,0
9/11/2015 0:00,239.93,16,2,0
9/12/2015 0:00,239.93,16,2,0
9/13/2015 0:00,229.86,9,2,0
9/14/2015 0:00,229.86,9,2,0
9/15/2015 0:00,230,9,2,0
9/16/2015 0:00,230,9,2,0
9/17/2015 0:00,234,9,2,0
9/18/2015 0:00,234,9,2,0
9/19/2015 0:00,230.71,9,2,0
9/20/2015 0:00,230.71,11,2,0
9/21/2015 0:00,226.56,11,2,0
9/22/2015 0:00,226.56,11,2,0
